0.021 	0.001 
0.039 	0.002 
0.050 	0.003 
0.057 	0.004 
0.063 	0.005 
0.067 	0.006 
0.071 	0.007 
0.075 	0.008 
0.078 	0.009 
0.081 	0.010 
0.083 	0.011 
0.085 	0.012 
0.088 	0.013 
0.089 	0.014 
0.091 	0.015 
0.093 	0.016 
0.094 	0.017 
0.096 	0.018 
0.097 	0.019 
0.099 	0.020 
0.100 	0.021 
0.101 	0.022 
0.102 	0.023 
0.103 	0.024 
0.104 	0.025 
0.105 	0.026 
0.106 	0.027 
0.107 	0.028 
0.108 	0.029 
0.109 	0.030 
0.110 	0.031 
0.111 	0.032 
0.112 	0.033 
0.112 	0.034 
0.113 	0.035 
0.114 	0.036 
0.115 	0.037 
0.115 	0.038 
0.116 	0.039 
0.117 	0.040 
0.117 	0.041 
0.118 	0.042 
0.119 	0.043 
0.119 	0.044 
0.120 	0.045 
0.120 	0.046 
0.121 	0.047 
0.121 	0.048 
0.122 	0.049 
0.122 	0.050 
0.123 	0.051 
0.123 	0.052 
0.124 	0.053 
0.124 	0.054 
0.125 	0.055 
0.125 	0.056 
0.126 	0.057 
0.126 	0.058 
0.127 	0.059 
0.127 	0.060 
0.128 	0.061 
0.128 	0.062 
0.128 	0.063 
0.129 	0.064 
0.129 	0.065 
0.130 	0.066 
0.130 	0.067 
0.130 	0.068 
0.131 	0.069 
0.131 	0.070 
0.131 	0.071 
0.132 	0.072 
0.132 	0.073 
0.133 	0.074 
0.133 	0.075 
0.133 	0.076 
0.134 	0.077 
0.134 	0.078 
0.134 	0.079 
0.135 	0.080 
0.135 	0.081 
0.135 	0.082 
0.136 	0.083 
0.136 	0.084 
0.136 	0.085 
0.136 	0.086 
0.137 	0.087 
0.137 	0.088 
0.137 	0.089 
0.138 	0.090 
0.138 	0.091 
0.138 	0.092 
0.138 	0.093 
0.139 	0.094 
0.139 	0.095 
0.139 	0.096 
0.140 	0.097 
0.140 	0.098 
0.140 	0.099 
0.140 	0.100 
0.141 	0.101 
0.141 	0.102 
0.141 	0.103 
0.141 	0.104 
0.142 	0.105 
0.142 	0.106 
0.142 	0.107 
0.142 	0.108 
0.143 	0.109 
0.143 	0.110 
0.143 	0.111 
0.143 	0.112 
0.144 	0.113 
0.144 	0.114 
0.144 	0.115 
0.144 	0.116 
0.144 	0.117 
0.145 	0.118 
0.145 	0.119 
0.145 	0.120 
0.145 	0.121 
0.146 	0.122 
0.146 	0.123 
0.146 	0.124 
0.146 	0.125 
0.146 	0.126 
0.147 	0.127 
0.147 	0.128 
0.147 	0.129 
0.147 	0.130 
0.147 	0.131 
0.148 	0.132 
0.148 	0.133 
0.148 	0.134 
0.148 	0.135 
0.148 	0.136 
0.149 	0.137 
0.149 	0.138 
0.149 	0.139 
0.149 	0.140 
0.149 	0.141 
0.149 	0.142 
0.150 	0.143 
0.150 	0.144 
0.150 	0.145 
0.150 	0.146 
0.150 	0.147 
0.151 	0.148 
0.151 	0.149 
0.151 	0.150 
0.151 	0.151 
0.151 	0.152 
0.151 	0.153 
0.152 	0.154 
0.152 	0.155 
0.152 	0.156 
0.152 	0.157 
0.152 	0.158 
0.152 	0.159 
0.153 	0.160 
0.153 	0.161 
0.153 	0.162 
0.153 	0.163 
0.153 	0.164 
0.153 	0.165 
0.153 	0.166 
0.154 	0.167 
0.154 	0.168 
0.154 	0.169 
0.154 	0.170 
0.154 	0.171 
0.154 	0.172 
0.155 	0.173 
0.155 	0.174 
0.155 	0.175 
0.155 	0.176 
0.155 	0.177 
0.155 	0.178 
0.155 	0.179 
0.156 	0.180 
0.156 	0.181 
0.156 	0.182 
0.156 	0.183 
0.156 	0.184 
0.156 	0.185 
0.156 	0.186 
0.157 	0.187 
0.157 	0.188 
0.157 	0.189 
0.157 	0.190 
0.157 	0.191 
0.157 	0.192 
0.157 	0.193 
0.158 	0.194 
0.158 	0.195 
0.158 	0.196 
0.158 	0.197 
0.158 	0.198 
0.158 	0.199 
0.158 	0.200 
0.158 	0.201 
0.159 	0.202 
0.159 	0.203 
0.159 	0.204 
0.159 	0.205 
0.159 	0.206 
0.159 	0.207 
0.159 	0.208 
0.159 	0.209 
0.160 	0.210 
0.160 	0.211 
0.160 	0.212 
0.160 	0.213 
0.160 	0.214 
0.160 	0.215 
0.160 	0.216 
0.160 	0.217 
0.161 	0.218 
0.161 	0.219 
0.161 	0.220 
0.161 	0.221 
0.161 	0.222 
0.161 	0.223 
0.161 	0.224 
0.161 	0.225 
0.161 	0.226 
0.162 	0.227 
0.162 	0.228 
0.162 	0.229 
0.162 	0.230 
0.162 	0.231 
0.162 	0.232 
0.162 	0.233 
0.162 	0.234 
0.162 	0.235 
0.163 	0.236 
0.163 	0.237 
0.163 	0.238 
0.163 	0.239 
0.163 	0.240 
0.163 	0.241 
0.163 	0.242 
0.163 	0.243 
0.163 	0.244 
0.164 	0.245 
0.164 	0.246 
0.164 	0.247 
0.164 	0.248 
0.164 	0.249 
0.164 	0.250 
0.164 	0.251 
0.164 	0.252 
0.164 	0.253 
0.165 	0.254 
0.165 	0.255 
0.165 	0.256 
0.165 	0.257 
0.165 	0.258 
0.165 	0.259 
0.165 	0.260 
0.165 	0.261 
0.165 	0.262 
0.165 	0.263 
0.166 	0.264 
0.166 	0.265 
0.166 	0.266 
0.166 	0.267 
0.166 	0.268 
0.166 	0.269 
0.166 	0.270 
0.166 	0.271 
0.166 	0.272 
0.166 	0.273 
0.166 	0.274 
0.167 	0.275 
0.167 	0.276 
0.167 	0.277 
0.167 	0.278 
0.167 	0.279 
0.167 	0.280 
0.167 	0.281 
0.167 	0.282 
0.167 	0.283 
0.167 	0.284 
0.167 	0.285 
0.168 	0.286 
0.168 	0.287 
0.168 	0.288 
0.168 	0.289 
0.168 	0.290 
0.168 	0.291 
0.168 	0.292 
0.168 	0.293 
0.168 	0.294 
0.168 	0.295 
0.168 	0.296 
0.169 	0.297 
0.169 	0.298 
0.169 	0.299 
0.169 	0.300 
0.169 	0.301 
0.169 	0.302 
0.169 	0.303 
0.169 	0.304 
0.169 	0.305 
0.169 	0.306 
0.169 	0.307 
0.169 	0.308 
0.170 	0.309 
0.170 	0.310 
0.170 	0.311 
0.170 	0.312 
0.170 	0.313 
0.170 	0.314 
0.170 	0.315 
0.170 	0.316 
0.170 	0.317 
0.170 	0.318 
0.170 	0.319 
0.170 	0.320 
0.171 	0.321 
0.171 	0.322 
0.171 	0.323 
0.171 	0.324 
0.171 	0.325 
0.171 	0.326 
0.171 	0.327 
0.171 	0.328 
0.171 	0.329 
0.171 	0.330 
0.171 	0.331 
0.171 	0.332 
0.172 	0.333 
0.172 	0.334 
0.172 	0.335 
0.172 	0.336 
0.172 	0.337 
0.172 	0.338 
0.172 	0.339 
0.172 	0.340 
0.172 	0.341 
0.172 	0.342 
0.172 	0.343 
0.172 	0.344 
0.172 	0.345 
0.173 	0.346 
0.173 	0.347 
0.173 	0.348 
0.173 	0.349 
0.173 	0.350 
0.173 	0.351 
0.173 	0.352 
0.173 	0.353 
0.173 	0.354 
0.173 	0.355 
0.173 	0.356 
0.173 	0.357 
0.173 	0.358 
0.173 	0.359 
0.174 	0.360 
0.174 	0.361 
0.174 	0.362 
0.174 	0.363 
0.174 	0.364 
0.174 	0.365 
0.174 	0.366 
0.174 	0.367 
0.174 	0.368 
0.174 	0.369 
0.174 	0.370 
0.174 	0.371 
0.174 	0.372 
0.174 	0.373 
0.175 	0.374 
0.175 	0.375 
0.175 	0.376 
0.175 	0.377 
0.175 	0.378 
0.175 	0.379 
0.175 	0.380 
0.175 	0.381 
0.175 	0.382 
0.175 	0.383 
0.175 	0.384 
0.175 	0.385 
0.175 	0.386 
0.175 	0.387 
0.175 	0.388 
0.176 	0.389 
0.176 	0.390 
0.176 	0.391 
0.176 	0.392 
0.176 	0.393 
0.176 	0.394 
0.176 	0.395 
0.176 	0.396 
0.176 	0.397 
0.176 	0.398 
0.176 	0.399 
0.176 	0.400 
0.176 	0.401 
0.176 	0.402 
0.176 	0.403 
0.177 	0.404 
0.177 	0.405 
0.177 	0.406 
0.177 	0.407 
0.177 	0.408 
0.177 	0.409 
0.177 	0.410 
0.177 	0.411 
0.177 	0.412 
0.177 	0.413 
0.177 	0.414 
0.177 	0.415 
0.177 	0.416 
0.177 	0.417 
0.177 	0.418 
0.177 	0.419 
0.178 	0.420 
0.178 	0.421 
0.178 	0.422 
0.178 	0.423 
0.178 	0.424 
0.178 	0.425 
0.178 	0.426 
0.178 	0.427 
0.178 	0.428 
0.178 	0.429 
0.178 	0.430 
0.178 	0.431 
0.178 	0.432 
0.178 	0.433 
0.178 	0.434 
0.178 	0.435 
0.179 	0.436 
0.179 	0.437 
0.179 	0.438 
0.179 	0.439 
0.179 	0.440 
0.179 	0.441 
0.179 	0.442 
0.179 	0.443 
0.179 	0.444 
0.179 	0.445 
0.179 	0.446 
0.179 	0.447 
0.179 	0.448 
0.179 	0.449 
0.179 	0.450 
0.179 	0.451 
0.179 	0.452 
0.179 	0.453 
0.180 	0.454 
0.180 	0.455 
0.180 	0.456 
0.180 	0.457 
0.180 	0.458 
0.180 	0.459 
0.180 	0.460 
0.180 	0.461 
0.180 	0.462 
0.180 	0.463 
0.180 	0.464 
0.180 	0.465 
0.180 	0.466 
0.180 	0.467 
0.180 	0.468 
0.180 	0.469 
0.180 	0.470 
0.180 	0.471 
0.181 	0.472 
0.181 	0.473 
0.181 	0.474 
0.181 	0.475 
0.181 	0.476 
0.181 	0.477 
0.181 	0.478 
0.181 	0.479 
0.181 	0.480 
0.181 	0.481 
0.181 	0.482 
0.181 	0.483 
0.181 	0.484 
0.181 	0.485 
0.181 	0.486 
0.181 	0.487 
0.181 	0.488 
0.181 	0.489 
0.182 	0.490 
0.182 	0.491 
0.182 	0.492 
0.182 	0.493 
0.182 	0.494 
0.182 	0.495 
0.182 	0.496 
0.182 	0.497 
0.182 	0.498 
0.182 	0.499 
0.182 	0.500 
0.182 	0.501 
0.182 	0.502 
0.182 	0.503 
0.182 	0.504 
0.182 	0.505 
0.182 	0.506 
0.182 	0.507 
0.182 	0.508 
0.183 	0.509 
0.183 	0.510 
0.183 	0.511 
0.183 	0.512 
0.183 	0.513 
0.183 	0.514 
0.183 	0.515 
0.183 	0.516 
0.183 	0.517 
0.183 	0.518 
0.183 	0.519 
0.183 	0.520 
0.183 	0.521 
0.183 	0.522 
0.183 	0.523 
0.183 	0.524 
0.183 	0.525 
0.183 	0.526 
0.183 	0.527 
0.183 	0.528 
0.184 	0.529 
0.184 	0.530 
0.184 	0.531 
0.184 	0.532 
0.184 	0.533 
0.184 	0.534 
0.184 	0.535 
0.184 	0.536 
0.184 	0.537 
0.184 	0.538 
0.184 	0.539 
0.184 	0.540 
0.184 	0.541 
0.184 	0.542 
0.184 	0.543 
0.184 	0.544 
0.184 	0.545 
0.184 	0.546 
0.184 	0.547 
0.184 	0.548 
0.184 	0.549 
0.185 	0.550 
0.185 	0.551 
0.185 	0.552 
0.185 	0.553 
0.185 	0.554 
0.185 	0.555 
0.185 	0.556 
0.185 	0.557 
0.185 	0.558 
0.185 	0.559 
0.185 	0.560 
0.185 	0.561 
0.185 	0.562 
0.185 	0.563 
0.185 	0.564 
0.185 	0.565 
0.185 	0.566 
0.185 	0.567 
0.185 	0.568 
0.185 	0.569 
0.185 	0.570 
0.185 	0.571 
0.186 	0.572 
0.186 	0.573 
0.186 	0.574 
0.186 	0.575 
0.186 	0.576 
0.186 	0.577 
0.186 	0.578 
0.186 	0.579 
0.186 	0.580 
0.186 	0.581 
0.186 	0.582 
0.186 	0.583 
0.186 	0.584 
0.186 	0.585 
0.186 	0.586 
0.186 	0.587 
0.186 	0.588 
0.186 	0.589 
0.186 	0.590 
0.186 	0.591 
0.186 	0.592 
0.186 	0.593 
0.187 	0.594 
0.187 	0.595 
0.187 	0.596 
0.187 	0.597 
0.187 	0.598 
0.187 	0.599 
0.187 	0.600 
0.187 	0.601 
0.187 	0.602 
0.187 	0.603 
0.187 	0.604 
0.187 	0.605 
0.187 	0.606 
0.187 	0.607 
0.187 	0.608 
0.187 	0.609 
0.187 	0.610 
0.187 	0.611 
0.187 	0.612 
0.187 	0.613 
0.187 	0.614 
0.187 	0.615 
0.187 	0.616 
0.187 	0.617 
0.188 	0.618 
0.188 	0.619 
0.188 	0.620 
0.188 	0.621 
0.188 	0.622 
0.188 	0.623 
0.188 	0.624 
0.188 	0.625 
0.188 	0.626 
0.188 	0.627 
0.188 	0.628 
0.188 	0.629 
0.188 	0.630 
0.188 	0.631 
0.188 	0.632 
0.188 	0.633 
0.188 	0.634 
0.188 	0.635 
0.188 	0.636 
0.188 	0.637 
0.188 	0.638 
0.188 	0.639 
0.188 	0.640 
0.188 	0.641 
0.189 	0.642 
0.189 	0.643 
0.189 	0.644 
0.189 	0.645 
0.189 	0.646 
0.189 	0.647 
0.189 	0.648 
0.189 	0.649 
0.189 	0.650 
0.189 	0.651 
0.189 	0.652 
0.189 	0.653 
0.189 	0.654 
0.189 	0.655 
0.189 	0.656 
0.189 	0.657 
0.189 	0.658 
0.189 	0.659 
0.189 	0.660 
0.189 	0.661 
0.189 	0.662 
0.189 	0.663 
0.189 	0.664 
0.189 	0.665 
0.189 	0.666 
0.190 	0.667 
0.190 	0.668 
0.190 	0.669 
0.190 	0.670 
0.190 	0.671 
0.190 	0.672 
0.190 	0.673 
0.190 	0.674 
0.190 	0.675 
0.190 	0.676 
0.190 	0.677 
0.190 	0.678 
0.190 	0.679 
0.190 	0.680 
0.190 	0.681 
0.190 	0.682 
0.190 	0.683 
0.190 	0.684 
0.190 	0.685 
0.190 	0.686 
0.190 	0.687 
0.190 	0.688 
0.190 	0.689 
0.190 	0.690 
0.190 	0.691 
0.190 	0.692 
0.191 	0.693 
0.191 	0.694 
0.191 	0.695 
0.191 	0.696 
0.191 	0.697 
0.191 	0.698 
0.191 	0.699 
0.191 	0.700 
0.191 	0.701 
0.191 	0.702 
0.191 	0.703 
0.191 	0.704 
0.191 	0.705 
0.191 	0.706 
0.191 	0.707 
0.191 	0.708 
0.191 	0.709 
0.191 	0.710 
0.191 	0.711 
0.191 	0.712 
0.191 	0.713 
0.191 	0.714 
0.191 	0.715 
0.191 	0.716 
0.191 	0.717 
0.191 	0.718 
0.191 	0.719 
0.191 	0.720 
0.192 	0.721 
0.192 	0.722 
0.192 	0.723 
0.192 	0.724 
0.192 	0.725 
0.192 	0.726 
0.192 	0.727 
0.192 	0.728 
0.192 	0.729 
0.192 	0.730 
0.192 	0.731 
0.192 	0.732 
0.192 	0.733 
0.192 	0.734 
0.192 	0.735 
0.192 	0.736 
0.192 	0.737 
0.192 	0.738 
0.192 	0.739 
0.192 	0.740 
0.192 	0.741 
0.192 	0.742 
0.192 	0.743 
0.192 	0.744 
0.192 	0.745 
0.192 	0.746 
0.192 	0.747 
0.192 	0.748 
0.193 	0.749 
0.193 	0.750 
0.193 	0.751 
0.193 	0.752 
0.193 	0.753 
0.193 	0.754 
0.193 	0.755 
0.193 	0.756 
0.193 	0.757 
0.193 	0.758 
0.193 	0.759 
0.193 	0.760 
0.193 	0.761 
0.193 	0.762 
0.193 	0.763 
0.193 	0.764 
0.193 	0.765 
0.193 	0.766 
0.193 	0.767 
0.193 	0.768 
0.193 	0.769 
0.193 	0.770 
0.193 	0.771 
0.193 	0.772 
0.193 	0.773 
0.193 	0.774 
0.193 	0.775 
0.193 	0.776 
0.193 	0.777 
0.193 	0.778 
0.194 	0.779 
0.194 	0.780 
0.194 	0.781 
0.194 	0.782 
0.194 	0.783 
0.194 	0.784 
0.194 	0.785 
0.194 	0.786 
0.194 	0.787 
0.194 	0.788 
0.194 	0.789 
0.194 	0.790 
0.194 	0.791 
0.194 	0.792 
0.194 	0.793 
0.194 	0.794 
0.194 	0.795 
0.194 	0.796 
0.194 	0.797 
0.194 	0.798 
0.194 	0.799 
0.194 	0.800 
0.194 	0.801 
0.194 	0.802 
0.194 	0.803 
0.194 	0.804 
0.194 	0.805 
0.194 	0.806 
0.194 	0.807 
0.194 	0.808 
0.195 	0.809 
0.195 	0.810 
0.195 	0.811 
0.195 	0.812 
0.195 	0.813 
0.195 	0.814 
0.195 	0.815 
0.195 	0.816 
0.195 	0.817 
0.195 	0.818 
0.195 	0.819 
0.195 	0.820 
0.195 	0.821 
0.195 	0.822 
0.195 	0.823 
0.195 	0.824 
0.195 	0.825 
0.195 	0.826 
0.195 	0.827 
0.195 	0.828 
0.195 	0.829 
0.195 	0.830 
0.195 	0.831 
0.195 	0.832 
0.195 	0.833 
0.195 	0.834 
0.195 	0.835 
0.195 	0.836 
0.195 	0.837 
0.195 	0.838 
0.195 	0.839 
0.195 	0.840 
0.196 	0.841 
0.196 	0.842 
0.196 	0.843 
0.196 	0.844 
0.196 	0.845 
0.196 	0.846 
0.196 	0.847 
0.196 	0.848 
0.196 	0.849 
0.196 	0.850 
0.196 	0.851 
0.196 	0.852 
0.196 	0.853 
0.196 	0.854 
0.196 	0.855 
0.196 	0.856 
0.196 	0.857 
0.196 	0.858 
0.196 	0.859 
0.196 	0.860 
0.196 	0.861 
0.196 	0.862 
0.196 	0.863 
0.196 	0.864 
0.196 	0.865 
0.196 	0.866 
0.196 	0.867 
0.196 	0.868 
0.196 	0.869 
0.196 	0.870 
0.196 	0.871 
0.196 	0.872 
0.196 	0.873 
0.197 	0.874 
0.197 	0.875 
0.197 	0.876 
0.197 	0.877 
0.197 	0.878 
0.197 	0.879 
0.197 	0.880 
0.197 	0.881 
0.197 	0.882 
0.197 	0.883 
0.197 	0.884 
0.197 	0.885 
0.197 	0.886 
0.197 	0.887 
0.197 	0.888 
0.197 	0.889 
0.197 	0.890 
0.197 	0.891 
0.197 	0.892 
0.197 	0.893 
0.197 	0.894 
0.197 	0.895 
0.197 	0.896 
0.197 	0.897 
0.197 	0.898 
0.197 	0.899 
0.197 	0.900 
0.197 	0.901 
0.197 	0.902 
0.197 	0.903 
0.197 	0.904 
0.197 	0.905 
0.197 	0.906 
0.197 	0.907 
0.198 	0.908 
0.198 	0.909 
0.198 	0.910 
0.198 	0.911 
0.198 	0.912 
0.198 	0.913 
0.198 	0.914 
0.198 	0.915 
0.198 	0.916 
0.198 	0.917 
0.198 	0.918 
0.198 	0.919 
0.198 	0.920 
0.198 	0.921 
0.198 	0.922 
0.198 	0.923 
0.198 	0.924 
0.198 	0.925 
0.198 	0.926 
0.198 	0.927 
0.198 	0.928 
0.198 	0.929 
0.198 	0.930 
0.198 	0.931 
0.198 	0.932 
0.198 	0.933 
0.198 	0.934 
0.198 	0.935 
0.198 	0.936 
0.198 	0.937 
0.198 	0.938 
0.198 	0.939 
0.198 	0.940 
0.198 	0.941 
0.198 	0.942 
0.198 	0.943 
0.199 	0.944 
0.199 	0.945 
0.199 	0.946 
0.199 	0.947 
0.199 	0.948 
0.199 	0.949 
0.199 	0.950 
0.199 	0.951 
0.199 	0.952 
0.199 	0.953 
0.199 	0.954 
0.199 	0.955 
0.199 	0.956 
0.199 	0.957 
0.199 	0.958 
0.199 	0.959 
0.199 	0.960 
0.199 	0.961 
0.199 	0.962 
0.199 	0.963 
0.199 	0.964 
0.199 	0.965 
0.199 	0.966 
0.199 	0.967 
0.199 	0.968 
0.199 	0.969 
0.199 	0.970 
0.199 	0.971 
0.199 	0.972 
0.199 	0.973 
0.199 	0.974 
0.199 	0.975 
0.199 	0.976 
0.199 	0.977 
0.199 	0.978 
0.199 	0.979 
0.199 	0.980 
0.200 	0.981 
0.200 	0.982 
0.200 	0.983 
0.200 	0.984 
0.200 	0.985 
0.200 	0.986 
0.200 	0.987 
0.200 	0.988 
0.200 	0.989 
0.200 	0.990 
0.200 	0.991 
0.200 	0.992 
0.200 	0.993 
0.200 	0.994 
0.200 	0.995 
0.200 	0.996 
0.200 	0.997 
0.200 	0.998 
0.200 	0.999 
0.200 	1.000 
