0.021 	0.002 
0.039 	0.004 
0.050 	0.006 
0.057 	0.008 
0.063 	0.010 
0.067 	0.012 
0.071 	0.014 
0.075 	0.016 
0.078 	0.018 
0.081 	0.020 
0.083 	0.022 
0.085 	0.024 
0.088 	0.026 
0.089 	0.028 
0.091 	0.030 
0.093 	0.032 
0.094 	0.034 
0.096 	0.036 
0.097 	0.038 
0.099 	0.040 
0.100 	0.042 
0.101 	0.044 
0.102 	0.045 
0.103 	0.047 
0.104 	0.049 
0.105 	0.051 
0.106 	0.053 
0.107 	0.055 
0.108 	0.057 
0.109 	0.059 
0.110 	0.061 
0.111 	0.063 
0.112 	0.065 
0.112 	0.067 
0.113 	0.069 
0.114 	0.071 
0.115 	0.073 
0.115 	0.075 
0.116 	0.076 
0.117 	0.078 
0.117 	0.080 
0.118 	0.082 
0.119 	0.084 
0.119 	0.086 
0.120 	0.088 
0.120 	0.090 
0.121 	0.092 
0.121 	0.094 
0.122 	0.096 
0.122 	0.098 
0.123 	0.099 
0.123 	0.101 
0.124 	0.103 
0.124 	0.105 
0.125 	0.107 
0.125 	0.109 
0.126 	0.111 
0.126 	0.113 
0.127 	0.115 
0.127 	0.116 
0.128 	0.118 
0.128 	0.120 
0.128 	0.122 
0.129 	0.124 
0.129 	0.126 
0.130 	0.128 
0.130 	0.130 
0.130 	0.131 
0.131 	0.133 
0.131 	0.135 
0.131 	0.137 
0.132 	0.139 
0.132 	0.141 
0.133 	0.143 
0.133 	0.144 
0.133 	0.146 
0.134 	0.148 
0.134 	0.150 
0.134 	0.152 
0.135 	0.154 
0.135 	0.155 
0.135 	0.157 
0.136 	0.159 
0.136 	0.161 
0.136 	0.163 
0.136 	0.165 
0.137 	0.166 
0.137 	0.168 
0.137 	0.170 
0.138 	0.172 
0.138 	0.174 
0.138 	0.176 
0.138 	0.177 
0.139 	0.179 
0.139 	0.181 
0.139 	0.183 
0.140 	0.185 
0.140 	0.186 
0.140 	0.188 
0.140 	0.190 
0.141 	0.192 
0.141 	0.194 
0.141 	0.195 
0.141 	0.197 
0.142 	0.199 
0.142 	0.201 
0.142 	0.203 
0.142 	0.204 
0.143 	0.206 
0.143 	0.208 
0.143 	0.210 
0.143 	0.211 
0.144 	0.213 
0.144 	0.215 
0.144 	0.217 
0.144 	0.219 
0.144 	0.220 
0.145 	0.222 
0.145 	0.224 
0.145 	0.226 
0.145 	0.227 
0.146 	0.229 
0.146 	0.231 
0.146 	0.233 
0.146 	0.234 
0.146 	0.236 
0.147 	0.238 
0.147 	0.240 
0.147 	0.241 
0.147 	0.243 
0.147 	0.245 
0.148 	0.247 
0.148 	0.248 
0.148 	0.250 
0.148 	0.252 
0.148 	0.254 
0.149 	0.255 
0.149 	0.257 
0.149 	0.259 
0.149 	0.260 
0.149 	0.262 
0.149 	0.264 
0.150 	0.266 
0.150 	0.267 
0.150 	0.269 
0.150 	0.271 
0.150 	0.272 
0.151 	0.274 
0.151 	0.276 
0.151 	0.278 
0.151 	0.279 
0.151 	0.281 
0.151 	0.283 
0.152 	0.284 
0.152 	0.286 
0.152 	0.288 
0.152 	0.289 
0.152 	0.291 
0.152 	0.293 
0.153 	0.294 
0.153 	0.296 
0.153 	0.298 
0.153 	0.299 
0.153 	0.301 
0.153 	0.303 
0.153 	0.304 
0.154 	0.306 
0.154 	0.308 
0.154 	0.309 
0.154 	0.311 
0.154 	0.313 
0.154 	0.314 
0.155 	0.316 
0.155 	0.318 
0.155 	0.319 
0.155 	0.321 
0.155 	0.323 
0.155 	0.324 
0.155 	0.326 
0.156 	0.328 
0.156 	0.329 
0.156 	0.331 
0.156 	0.333 
0.156 	0.334 
0.156 	0.336 
0.156 	0.337 
0.157 	0.339 
0.157 	0.341 
0.157 	0.342 
0.157 	0.344 
0.157 	0.346 
0.157 	0.347 
0.157 	0.349 
0.158 	0.350 
0.158 	0.352 
0.158 	0.354 
0.158 	0.355 
0.158 	0.357 
0.158 	0.358 
0.158 	0.360 
0.158 	0.362 
0.159 	0.363 
0.159 	0.365 
0.159 	0.366 
0.159 	0.368 
0.159 	0.370 
0.159 	0.371 
0.159 	0.373 
0.159 	0.374 
0.160 	0.376 
0.160 	0.377 
0.160 	0.379 
0.160 	0.381 
0.160 	0.382 
0.160 	0.384 
0.160 	0.385 
0.160 	0.387 
0.161 	0.388 
0.161 	0.390 
0.161 	0.392 
0.161 	0.393 
0.161 	0.395 
0.161 	0.396 
0.161 	0.398 
0.161 	0.399 
0.161 	0.401 
0.162 	0.402 
0.162 	0.404 
0.162 	0.406 
0.162 	0.407 
0.162 	0.409 
0.162 	0.410 
0.162 	0.412 
0.162 	0.413 
0.162 	0.415 
0.163 	0.416 
0.163 	0.418 
0.163 	0.419 
0.163 	0.421 
0.163 	0.422 
0.163 	0.424 
0.163 	0.425 
0.163 	0.427 
0.163 	0.428 
0.164 	0.430 
0.164 	0.431 
0.164 	0.433 
0.164 	0.434 
0.164 	0.436 
0.164 	0.438 
0.164 	0.439 
0.164 	0.440 
0.164 	0.442 
0.165 	0.443 
0.165 	0.445 
0.165 	0.446 
0.165 	0.448 
0.165 	0.449 
0.165 	0.451 
0.165 	0.452 
0.165 	0.454 
0.165 	0.455 
0.165 	0.457 
0.166 	0.458 
0.166 	0.460 
0.166 	0.461 
0.166 	0.463 
0.166 	0.464 
0.166 	0.466 
0.166 	0.467 
0.166 	0.469 
0.166 	0.470 
0.166 	0.471 
0.166 	0.473 
0.167 	0.474 
0.167 	0.476 
0.167 	0.477 
0.167 	0.479 
0.167 	0.480 
0.167 	0.482 
0.167 	0.483 
0.167 	0.484 
0.167 	0.486 
0.167 	0.487 
0.167 	0.489 
0.168 	0.490 
0.168 	0.492 
0.168 	0.493 
0.168 	0.494 
0.168 	0.496 
0.168 	0.497 
0.168 	0.499 
0.168 	0.500 
0.168 	0.502 
0.168 	0.503 
0.168 	0.504 
0.169 	0.506 
0.169 	0.507 
0.169 	0.509 
0.169 	0.510 
0.169 	0.511 
0.169 	0.513 
0.169 	0.514 
0.169 	0.516 
0.169 	0.517 
0.169 	0.518 
0.169 	0.520 
0.169 	0.521 
0.170 	0.523 
0.170 	0.524 
0.170 	0.525 
0.170 	0.527 
0.170 	0.528 
0.170 	0.529 
0.170 	0.531 
0.170 	0.532 
0.170 	0.534 
0.170 	0.535 
0.170 	0.536 
0.170 	0.538 
0.171 	0.539 
0.171 	0.540 
0.171 	0.542 
