0.021 	0.003 
0.039 	0.006 
0.050 	0.009 
0.057 	0.012 
0.063 	0.015 
0.067 	0.018 
0.071 	0.021 
0.075 	0.024 
0.078 	0.027 
0.081 	0.030 
0.083 	0.033 
0.085 	0.036 
0.088 	0.038 
0.089 	0.041 
0.091 	0.044 
0.093 	0.047 
0.094 	0.050 
0.096 	0.053 
0.097 	0.056 
0.099 	0.059 
0.100 	0.062 
0.101 	0.065 
0.102 	0.067 
0.103 	0.070 
0.104 	0.073 
0.105 	0.076 
0.106 	0.079 
0.107 	0.082 
0.108 	0.085 
0.109 	0.087 
0.110 	0.090 
0.111 	0.093 
0.112 	0.096 
0.112 	0.099 
0.113 	0.101 
0.114 	0.104 
0.115 	0.107 
0.115 	0.110 
0.116 	0.112 
0.117 	0.115 
0.117 	0.118 
0.118 	0.121 
0.119 	0.124 
0.119 	0.126 
0.120 	0.129 
0.120 	0.132 
0.121 	0.134 
0.121 	0.137 
0.122 	0.140 
0.122 	0.143 
0.123 	0.145 
0.123 	0.148 
0.124 	0.151 
0.124 	0.153 
0.125 	0.156 
0.125 	0.159 
0.126 	0.161 
0.126 	0.164 
0.127 	0.167 
0.127 	0.169 
0.128 	0.172 
0.128 	0.175 
0.128 	0.177 
0.129 	0.180 
0.129 	0.183 
0.130 	0.185 
0.130 	0.188 
0.130 	0.190 
0.131 	0.193 
0.131 	0.196 
0.131 	0.198 
0.132 	0.201 
0.132 	0.203 
0.133 	0.206 
0.133 	0.209 
0.133 	0.211 
0.134 	0.214 
0.134 	0.216 
0.134 	0.219 
0.135 	0.221 
0.135 	0.224 
0.135 	0.226 
0.136 	0.229 
0.136 	0.231 
0.136 	0.234 
0.136 	0.236 
0.137 	0.239 
0.137 	0.241 
0.137 	0.244 
0.138 	0.246 
0.138 	0.249 
0.138 	0.251 
0.138 	0.254 
0.139 	0.256 
0.139 	0.259 
0.139 	0.261 
0.140 	0.264 
0.140 	0.266 
0.140 	0.269 
0.140 	0.271 
0.141 	0.273 
0.141 	0.276 
0.141 	0.278 
0.141 	0.281 
0.142 	0.283 
0.142 	0.285 
0.142 	0.288 
0.142 	0.290 
0.143 	0.293 
0.143 	0.295 
0.143 	0.297 
0.143 	0.300 
0.144 	0.302 
0.144 	0.304 
0.144 	0.307 
0.144 	0.309 
0.144 	0.312 
0.145 	0.314 
0.145 	0.316 
0.145 	0.319 
0.145 	0.321 
0.146 	0.323 
0.146 	0.325 
0.146 	0.328 
0.146 	0.330 
0.146 	0.332 
0.147 	0.335 
0.147 	0.337 
0.147 	0.339 
0.147 	0.341 
0.147 	0.344 
0.148 	0.346 
0.148 	0.348 
0.148 	0.351 
0.148 	0.353 
0.148 	0.355 
0.149 	0.357 
0.149 	0.359 
0.149 	0.362 
0.149 	0.364 
0.149 	0.366 
0.149 	0.368 
0.150 	0.371 
0.150 	0.373 
0.150 	0.375 
0.150 	0.377 
0.150 	0.379 
0.151 	0.382 
0.151 	0.384 
0.151 	0.386 
0.151 	0.388 
0.151 	0.390 
0.151 	0.392 
0.152 	0.395 
0.152 	0.397 
0.152 	0.399 
0.152 	0.401 
0.152 	0.403 
0.152 	0.405 
0.153 	0.407 
0.153 	0.409 
0.153 	0.412 
0.153 	0.414 
0.153 	0.416 
0.153 	0.418 
0.153 	0.420 
0.154 	0.422 
0.154 	0.424 
0.154 	0.426 
0.154 	0.428 
0.154 	0.430 
0.154 	0.432 
0.155 	0.434 
0.155 	0.436 
0.155 	0.438 
0.155 	0.441 
0.155 	0.443 
0.155 	0.445 
0.155 	0.447 
0.156 	0.449 
0.156 	0.451 
0.156 	0.453 
0.156 	0.455 
0.156 	0.457 
0.156 	0.459 
0.156 	0.461 
0.157 	0.463 
0.157 	0.465 
0.157 	0.467 
0.157 	0.469 
0.157 	0.471 
0.157 	0.472 
0.157 	0.474 
0.158 	0.476 
0.158 	0.478 
0.158 	0.480 
0.158 	0.482 
0.158 	0.484 
0.158 	0.486 
0.158 	0.488 
0.158 	0.490 
0.159 	0.492 
0.159 	0.494 
0.159 	0.496 
0.159 	0.498 
0.159 	0.499 
0.159 	0.501 
0.159 	0.503 
0.159 	0.505 
0.160 	0.507 
0.160 	0.509 
0.160 	0.511 
0.160 	0.513 
0.160 	0.514 
0.160 	0.516 
0.160 	0.518 
0.160 	0.520 
0.161 	0.522 
0.161 	0.524 
0.161 	0.525 
0.161 	0.527 
0.161 	0.529 
0.161 	0.531 
0.161 	0.533 
0.161 	0.535 
0.161 	0.536 
0.162 	0.538 
0.162 	0.540 
0.162 	0.542 
0.162 	0.543 
0.162 	0.545 
0.162 	0.547 
0.162 	0.549 
0.162 	0.551 
0.162 	0.552 
0.163 	0.554 
0.163 	0.556 
0.163 	0.558 
0.163 	0.559 
0.163 	0.561 
0.163 	0.563 
0.163 	0.564 
0.163 	0.566 
0.163 	0.568 
0.164 	0.570 
0.164 	0.571 
0.164 	0.573 
0.164 	0.575 
0.164 	0.576 
0.164 	0.578 
0.164 	0.580 
0.164 	0.581 
0.164 	0.583 
0.165 	0.585 
0.165 	0.587 
0.165 	0.588 
0.165 	0.590 
0.165 	0.591 
0.165 	0.593 
0.165 	0.595 
0.165 	0.596 
0.165 	0.598 
0.165 	0.600 
0.166 	0.601 
0.166 	0.603 
0.166 	0.605 
0.166 	0.606 
0.166 	0.608 
0.166 	0.609 
0.166 	0.611 
0.166 	0.613 
0.166 	0.614 
0.166 	0.616 
0.166 	0.617 
0.167 	0.619 
0.167 	0.620 
0.167 	0.622 
0.167 	0.624 
0.167 	0.625 
0.167 	0.627 
0.167 	0.628 
0.167 	0.630 
0.167 	0.631 
0.167 	0.633 
0.167 	0.634 
0.168 	0.636 
0.168 	0.638 
0.168 	0.639 
0.168 	0.641 
0.168 	0.642 
0.168 	0.644 
0.168 	0.645 
0.168 	0.647 
0.168 	0.648 
0.168 	0.650 
0.168 	0.651 
0.169 	0.653 
0.169 	0.654 
0.169 	0.656 
0.169 	0.657 
0.169 	0.658 
0.169 	0.660 
0.169 	0.661 
0.169 	0.663 
0.169 	0.664 
0.169 	0.666 
0.169 	0.667 
0.169 	0.669 
0.170 	0.670 
0.170 	0.671 
0.170 	0.673 
0.170 	0.674 
0.170 	0.676 
0.170 	0.677 
0.170 	0.679 
0.170 	0.680 
0.170 	0.681 
0.170 	0.683 
0.170 	0.684 
0.170 	0.686 
0.171 	0.687 
0.171 	0.688 
0.171 	0.690 
0.171 	0.691 
0.171 	0.692 
0.171 	0.694 
0.171 	0.695 
0.171 	0.697 
0.171 	0.698 
0.171 	0.699 
0.171 	0.701 
0.171 	0.702 
0.172 	0.703 
0.172 	0.705 
0.172 	0.706 
0.172 	0.707 
0.172 	0.709 
0.172 	0.710 
0.172 	0.711 
0.172 	0.713 
0.172 	0.714 
0.172 	0.715 
0.172 	0.716 
0.172 	0.718 
0.172 	0.719 
0.173 	0.720 
0.173 	0.722 
0.173 	0.723 
0.173 	0.724 
0.173 	0.725 
0.173 	0.727 
0.173 	0.728 
0.173 	0.729 
0.173 	0.730 
0.173 	0.732 
0.173 	0.733 
0.173 	0.734 
0.173 	0.735 
0.173 	0.737 
0.174 	0.738 
0.174 	0.739 
0.174 	0.740 
0.174 	0.742 
0.174 	0.743 
0.174 	0.744 
0.174 	0.745 
0.174 	0.746 
0.174 	0.748 
0.174 	0.749 
0.174 	0.750 
0.174 	0.751 
0.174 	0.752 
0.174 	0.754 
0.175 	0.755 
0.175 	0.756 
0.175 	0.757 
0.175 	0.758 
0.175 	0.759 
0.175 	0.761 
0.175 	0.762 
0.175 	0.763 
0.175 	0.764 
0.175 	0.765 
0.175 	0.766 
0.175 	0.767 
0.175 	0.769 
0.175 	0.770 
0.175 	0.771 
0.176 	0.772 
0.176 	0.773 
0.176 	0.774 
0.176 	0.775 
0.176 	0.776 
0.176 	0.777 
0.176 	0.779 
0.176 	0.780 
0.176 	0.781 
0.176 	0.782 
0.176 	0.783 
0.176 	0.784 
0.176 	0.785 
0.176 	0.786 
0.176 	0.787 
0.177 	0.788 
0.177 	0.789 
0.177 	0.790 
0.177 	0.791 
0.177 	0.793 
0.177 	0.794 
0.177 	0.795 
0.177 	0.796 
0.177 	0.797 
0.177 	0.798 
0.177 	0.799 
0.177 	0.800 
0.177 	0.801 
0.177 	0.802 
